,actions,next_state,start,positions,rewards,possibility
3407.97405897,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3407.9740589673261, 3407.9740589673261, 3407.9740589673261, 3407.9740589673261, 3407.9740589673261, 3407.9740589673261, 3407.9740589673261, 3407.9740589673261, 3407.9740589673261]",351,"[351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0, 351.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
34.7639740396,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[34.763974039624749, 34.763974039624749, 34.763974039624749, 34.763974039624749, 34.763974039624749, 34.763974039624749, 34.763974039624749, 34.763974039624749, 34.763974039624749]",352,"[352.0, 352.0, 352.0, 352.0, 352.0, 352.0, 352.0, 352.0, 352.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
0.158191850765,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.15819185076517006, 0.15819185076517006, 0.15819185076517006, 0.15819185076517006, 0.15819185076517006, 0.15819185076517006, 0.15819185076517006, 0.15819185076517006, 0.15819185076517006]",353,"[353.0, 353.0, 353.0, 353.0, 353.0, 353.0, 353.0, 353.0, 353.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
1209.37009715,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1209.3700971541784, 1209.3700971541784, 1209.3700971541784, 1209.3700971541784, 1209.3700971541784, 1209.3700971541784, 1209.3700971541784, 1209.3700971541784, 1209.3700971541784]",354,"[354.0, 354.0, 354.0, 354.0, 354.0, 354.0, 354.0, 354.0, 354.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
5365.05373546,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5365.0537354552898, 5365.0537354552898, 5365.0537354552898, 5365.0537354552898, 5365.0537354552898, 5365.0537354552898, 5365.0537354552898, 5365.0537354552898, 5365.0537354552898]",355,"[355.0, 355.0, 355.0, 355.0, 355.0, 355.0, 355.0, 355.0, 355.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
3726.24226936,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3726.2422693611265, 3726.2422693611265, 3726.2422693611265, 3726.2422693611265, 3726.2422693611265, 3726.2422693611265, 3726.2422693611265, 3726.2422693611265, 3726.2422693611265]",356,"[356.0, 356.0, 356.0, 356.0, 356.0, 356.0, 356.0, 356.0, 356.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
655.583632826,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[655.58363282643722, 655.58363282643722, 655.58363282643722, 655.58363282643722, 655.58363282643722, 655.58363282643722, 655.58363282643722, 655.58363282643722, 655.58363282643722]",357,"[357.0, 357.0, 357.0, 357.0, 357.0, 357.0, 357.0, 357.0, 357.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
18.6271720181,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[18.62717201813679, 18.62717201813679, 18.62717201813679, 18.62717201813679, 18.62717201813679, 18.62717201813679, 18.62717201813679, 18.62717201813679, 18.62717201813679]",358,"[358.0, 358.0, 358.0, 358.0, 358.0, 358.0, 358.0, 358.0, 358.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
6.25449897852,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[6.2544989785221929, 6.2544989785221929, 6.2544989785221929, 6.2544989785221929, 6.2544989785221929, 6.2544989785221929, 6.2544989785221929, 6.2544989785221929, 6.2544989785221929]",359,"[359.0, 359.0, 359.0, 359.0, 359.0, 359.0, 359.0, 359.0, 359.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
3190.52921534,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3190.5292153408727, 3190.5292153408727, 3190.5292153408727, 3190.5292153408727, 3190.5292153408727, 3190.5292153408727, 3190.5292153408727, 3190.5292153408727, 3190.5292153408727]",360,"[360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0, 360.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
4484.33931087,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4484.3393108685523, 4484.3393108685523, 4484.3393108685523, 4484.3393108685523, 4484.3393108685523, 4484.3393108685523, 4484.3393108685523, 4484.3393108685523, 4484.3393108685523]",361,"[361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0, 361.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
1519.78217314,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1519.7821731394647, 1519.7821731394647, 1519.7821731394647, 1519.7821731394647, 1519.7821731394647, 1519.7821731394647, 1519.7821731394647, 1519.7821731394647, 1519.7821731394647]",362,"[362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0, 362.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
5716.972326,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5716.9723259960911, 5716.9723259960911, 5716.9723259960911, 5716.9723259960911, 5716.9723259960911, 5716.9723259960911, 5716.9723259960911, 5716.9723259960911, 5716.9723259960911]",363,"[363.0, 363.0, 363.0, 363.0, 363.0, 363.0, 363.0, 363.0, 363.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
961.077061463,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[961.07706146270323, 961.07706146270323, 961.07706146270323, 961.07706146270323, 961.07706146270323, 961.07706146270323, 961.07706146270323, 961.07706146270323, 961.07706146270323]",364,"[364.0, 364.0, 364.0, 364.0, 364.0, 364.0, 364.0, 364.0, 364.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
0.00399937846992,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.003999378469923329, 0.003999378469923329, 0.003999378469923329, 0.003999378469923329, 0.003999378469923329, 0.003999378469923329, 0.003999378469923329, 0.003999378469923329, 0.003999378469923329]",365,"[365.0, 365.0, 365.0, 365.0, 365.0, 365.0, 365.0, 365.0, 365.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
16657.6969668,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[16657.696966779, 16657.696966779, 16657.696966779, 16657.696966779, 16657.696966779, 16657.696966779, 16657.696966779, 16657.696966779, 16657.696966779]",366,"[366.0, 366.0, 366.0, 366.0, 366.0, 366.0, 366.0, 366.0, 366.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2578.0267756,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2578.0267756049484, 2578.0267756049484, 2578.0267756049484, 2578.0267756049484, 2578.0267756049484, 2578.0267756049484, 2578.0267756049484, 2578.0267756049484, 2578.0267756049484]",367,"[367.0, 367.0, 367.0, 367.0, 367.0, 367.0, 367.0, 367.0, 367.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
886.101846804,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[886.10184680411089, 886.10184680411089, 886.10184680411089, 886.10184680411089, 886.10184680411089, 886.10184680411089, 886.10184680411089, 886.10184680411089, 886.10184680411089]",368,"[368.0, 368.0, 368.0, 368.0, 368.0, 368.0, 368.0, 368.0, 368.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
793.868725142,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[793.86872514246761, 793.86872514246761, 793.86872514246761, 793.86872514246761, 793.86872514246761, 793.86872514246761, 793.86872514246761, 793.86872514246761, 793.86872514246761]",369,"[369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0, 369.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
3984.3468648,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3984.3468647983559, 3984.3468647983559, 3984.3468647983559, 3984.3468647983559, 3984.3468647983559, 3984.3468647983559, 3984.3468647983559, 3984.3468647983559, 3984.3468647983559]",370,"[370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0, 370.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
4414.74914986,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4414.7491498587788, 4414.7491498587788, 4414.7491498587788, 4414.7491498587788, 4414.7491498587788, 4414.7491498587788, 4414.7491498587788, 4414.7491498587788, 4414.7491498587788]",371,"[371.0, 371.0, 371.0, 371.0, 371.0, 371.0, 371.0, 371.0, 371.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
3899.8508963,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3899.8508963023055, 3899.8508963023055, 3899.8508963023055, 3899.8508963023055, 3899.8508963023055, 3899.8508963023055, 3899.8508963023055, 3899.8508963023055, 3899.8508963023055]",372,"[372.0, 372.0, 372.0, 372.0, 372.0, 372.0, 372.0, 372.0, 372.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
5.12138458577,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5.1213845857734244, 5.1213845857734244, 5.1213845857734244, 5.1213845857734244, 5.1213845857734244, 5.1213845857734244, 5.1213845857734244, 5.1213845857734244, 5.1213845857734244]",373,"[373.0, 373.0, 373.0, 373.0, 373.0, 373.0, 373.0, 373.0, 373.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
4192.32010049,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4192.320100486545, 4192.320100486545, 4192.320100486545, 4192.320100486545, 4192.320100486545, 4192.320100486545, 4192.320100486545, 4192.320100486545, 4192.320100486545]",374,"[374.0, 374.0, 374.0, 374.0, 374.0, 374.0, 374.0, 374.0, 374.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
693.085244247,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[693.08524424666371, 693.08524424666371, 693.08524424666371, 693.08524424666371, 693.08524424666371, 693.08524424666371, 693.08524424666371, 693.08524424666371, 693.08524424666371]",375,"[375.0, 375.0, 375.0, 375.0, 375.0, 375.0, 375.0, 375.0, 375.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
210.18736651,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[210.18736651021325, 210.18736651021325, 210.18736651021325, 210.18736651021325, 210.18736651021325, 210.18736651021325, 210.18736651021325, 210.18736651021325, 210.18736651021325]",376,"[376.0, 376.0, 376.0, 376.0, 376.0, 376.0, 376.0, 376.0, 376.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2933.01777352,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2933.0177735202465, 2933.0177735202465, 2933.0177735202465, 2933.0177735202465, 2933.0177735202465, 2933.0177735202465, 2933.0177735202465, 2933.0177735202465, 2933.0177735202465]",377,"[377.0, 377.0, 377.0, 377.0, 377.0, 377.0, 377.0, 377.0, 377.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
173.089309221,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[173.08930922081683, 173.08930922081683, 173.08930922081683, 173.08930922081683, 173.08930922081683, 173.08930922081683, 173.08930922081683, 173.08930922081683, 173.08930922081683]",378,"[378.0, 378.0, 378.0, 378.0, 378.0, 378.0, 378.0, 378.0, 378.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
5072.96770487,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5072.9677048723497, 5072.9677048723497, 5072.9677048723497, 5072.9677048723497, 5072.9677048723497, 5072.9677048723497, 5072.9677048723497, 5072.9677048723497, 5072.9677048723497]",379,"[379.0, 379.0, 379.0, 379.0, 379.0, 379.0, 379.0, 379.0, 379.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2475.13520487,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2475.1352048694475, 2475.1352048694475, 2475.1352048694475, 2475.1352048694475, 2475.1352048694475, 2475.1352048694475, 2475.1352048694475, 2475.1352048694475, 2475.1352048694475]",380,"[380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0, 380.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
4288.64716091,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4288.6471609107693, 4288.6471609107693, 4288.6471609107693, 4288.6471609107693, 4288.6471609107693, 4288.6471609107693, 4288.6471609107693, 4288.6471609107693, 4288.6471609107693]",381,"[381.0, 381.0, 381.0, 381.0, 381.0, 381.0, 381.0, 381.0, 381.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
902.0897611,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[902.08976110013441, 902.08976110013441, 902.08976110013441, 902.08976110013441, 902.08976110013441, 902.08976110013441, 902.08976110013441, 902.08976110013441, 902.08976110013441]",382,"[382.0, 382.0, 382.0, 382.0, 382.0, 382.0, 382.0, 382.0, 382.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
864.628715918,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[864.62871591783244, 864.62871591783244, 864.62871591783244, 864.62871591783244, 864.62871591783244, 864.62871591783244, 864.62871591783244, 864.62871591783244, 864.62871591783244]",383,"[383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 383.0, 383.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
1203.42065361,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[1203.420653613362, 1203.420653613362, 1203.420653613362, 1203.420653613362, 1203.420653613362, 1203.420653613362, 1203.420653613362, 1203.420653613362, 1203.420653613362]",384,"[384.0, 384.0, 384.0, 384.0, 384.0, 384.0, 384.0, 384.0, 384.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
79.7881832843,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[79.788183284323964, 79.788183284323964, 79.788183284323964, 79.788183284323964, 79.788183284323964, 79.788183284323964, 79.788183284323964, 79.788183284323964, 79.788183284323964]",385,"[385.0, 385.0, 385.0, 385.0, 385.0, 385.0, 385.0, 385.0, 385.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
0.00028493999356,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.00028493999355989967, 0.00028493999355989967, 0.00028493999355989967, 0.00028493999355989967, 0.00028493999355989967, 0.00028493999355989967, 0.00028493999355989967, 0.00028493999355989967, 0.00028493999355989967]",386,"[386.0, 386.0, 386.0, 386.0, 386.0, 386.0, 386.0, 386.0, 386.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
3570.86216534,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3570.8621653409837, 3570.8621653409837, 3570.8621653409837, 3570.8621653409837, 3570.8621653409837, 3570.8621653409837, 3570.8621653409837, 3570.8621653409837, 3570.8621653409837]",387,"[387.0, 387.0, 387.0, 387.0, 387.0, 387.0, 387.0, 387.0, 387.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
34.2557810481,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[34.255781048140804, 34.255781048140804, 34.255781048140804, 34.255781048140804, 34.255781048140804, 34.255781048140804, 34.255781048140804, 34.255781048140804, 34.255781048140804]",388,"[388.0, 388.0, 388.0, 388.0, 388.0, 388.0, 388.0, 388.0, 388.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
3188.4375816,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3188.4375815965004, 3188.4375815965004, 3188.4375815965004, 3188.4375815965004, 3188.4375815965004, 3188.4375815965004, 3188.4375815965004, 3188.4375815965004, 3188.4375815965004]",389,"[389.0, 389.0, 389.0, 389.0, 389.0, 389.0, 389.0, 389.0, 389.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
4578.42174643,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[4578.4217464289741, 4578.4217464289741, 4578.4217464289741, 4578.4217464289741, 4578.4217464289741, 4578.4217464289741, 4578.4217464289741, 4578.4217464289741, 4578.4217464289741]",390,"[390.0, 390.0, 390.0, 390.0, 390.0, 390.0, 390.0, 390.0, 390.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
6412.57242283,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[6412.5724228340077, 6412.5724228340077, 6412.5724228340077, 6412.5724228340077, 6412.5724228340077, 6412.5724228340077, 6412.5724228340077, 6412.5724228340077, 6412.5724228340077]",391,"[391.0, 391.0, 391.0, 391.0, 391.0, 391.0, 391.0, 391.0, 391.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2158.59547354,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2158.5954735353839, 2158.5954735353839, 2158.5954735353839, 2158.5954735353839, 2158.5954735353839, 2158.5954735353839, 2158.5954735353839, 2158.5954735353839, 2158.5954735353839]",392,"[392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0, 392.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
7143.60171175,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[7143.601711745775, 7143.601711745775, 7143.601711745775, 7143.601711745775, 7143.601711745775, 7143.601711745775, 7143.601711745775, 7143.601711745775, 7143.601711745775]",393,"[393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0, 393.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
753.375238054,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[753.37523805431385, 753.37523805431385, 753.37523805431385, 753.37523805431385, 753.37523805431385, 753.37523805431385, 753.37523805431385, 753.37523805431385, 753.37523805431385]",394,"[394.0, 394.0, 394.0, 394.0, 394.0, 394.0, 394.0, 394.0, 394.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
5410.73721509,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5410.7372150863503, 5410.7372150863503, 5410.7372150863503, 5410.7372150863503, 5410.7372150863503, 5410.7372150863503, 5410.7372150863503, 5410.7372150863503, 5410.7372150863503]",395,"[395.0, 395.0, 395.0, 395.0, 395.0, 395.0, 395.0, 395.0, 395.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
205.306143738,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[205.30614373840129, 205.30614373840129, 205.30614373840129, 205.30614373840129, 205.30614373840129, 205.30614373840129, 205.30614373840129, 205.30614373840129, 205.30614373840129]",396,"[396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0, 396.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
429.873378774,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[429.87337877357493, 429.87337877357493, 429.87337877357493, 429.87337877357493, 429.87337877357493, 429.87337877357493, 429.87337877357493, 429.87337877357493, 429.87337877357493]",397,"[397.0, 397.0, 397.0, 397.0, 397.0, 397.0, 397.0, 397.0, 397.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
3136.47169945,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[3136.4716994505784, 3136.4716994505784, 3136.4716994505784, 3136.4716994505784, 3136.4716994505784, 3136.4716994505784, 3136.4716994505784, 3136.4716994505784, 3136.4716994505784]",398,"[398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0, 398.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
5187.46271954,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5187.4627195356088, 5187.4627195356088, 5187.4627195356088, 5187.4627195356088, 5187.4627195356088, 5187.4627195356088, 5187.4627195356088, 5187.4627195356088, 5187.4627195356088]",399,"[399.0, 399.0, 399.0, 399.0, 399.0, 399.0, 399.0, 399.0, 399.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
5539.42587984,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[5539.425879840609, 5539.425879840609, 5539.425879840609, 5539.425879840609, 5539.425879840609, 5539.425879840609, 5539.425879840609, 5539.425879840609, 5539.425879840609]",400,"[400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0, 400.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
8993.06594507,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[8993.06594507103, 8993.06594507103, 8993.06594507103, 8993.06594507103, 8993.06594507103, 8993.06594507103, 8993.06594507103, 8993.06594507103, 8993.06594507103]",401,"[401.0, 401.0, 401.0, 401.0, 401.0, 401.0, 401.0, 401.0, 401.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
2727.28786162,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[2727.2878616236571, 2727.2878616236571, 2727.2878616236571, 2727.2878616236571, 2727.2878616236571, 2727.2878616236571, 2727.2878616236571, 2727.2878616236571, 2727.2878616236571]",402,"[402.0, 402.0, 402.0, 402.0, 402.0, 402.0, 402.0, 402.0, 402.0]","[-100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0, -100.0]","[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]"
